uid	source	scene	sent	qidx	dialogue	context
3_46	狼与白色的猎犬	3	46	0	那么，我现在就出发吧。	大概是围着暖炉的住客吧。投宿一冬需要花费相当的金额，而这里就有如此多家境殷实的客人们。 ‖ 如果去码头调查这家旅店购买的货物内容，或许就能揭开它如此繁盛的秘密。 ‖ 倘若真是用了什么魔法，至少也能听到有关他们购买可疑货品的传言。 ‖ ►“那么，我现在就出发吧。” ‖ 以神之名，我露出了微笑。
4_2	狼与白色的猎犬	4	2	0	货物数量不够啊！	原来如此。从树林掩藏的温泉旅店走向村子的中心时，果真有种步入人界的感觉。地位高贵的客人们，正是为了这种感觉才一掷千金，选择住在远离村落中心的旅馆中。 ‖ 我眺望着这片喧嚣，留心寻找着神的敌人究竟潜藏何处。走向码头，先前的那群人仍在吵闹着。 ‖ ►“货物数量不够啊！” ‖ “不对，我家买下的不是这些！” ‖ “真是的，到底要人怎么办！”
4_3	狼与白色的猎犬	4	3	0	不对，我家买下的不是这些！	原来如此。从树林掩藏的温泉旅店走向村子的中心时，果真有种步入人界的感觉。地位高贵的客人们，正是为了这种感觉才一掷千金，选择住在远离村落中心的旅馆中。 ‖ 我眺望着这片喧嚣，留心寻找着神的敌人究竟潜藏何处。走向码头，先前的那群人仍在吵闹着。 ‖ “货物数量不够啊！” ‖ ►“不对，我家买下的不是这些！” ‖ “真是的，到底要人怎么办！” ‖ “见鬼！ 谁能派船到阿提夫去通知一下！”
4_4	狼与白色的猎犬	4	4	0	真是的，到底要人怎么办！	我眺望着这片喧嚣，留心寻找着神的敌人究竟潜藏何处。走向码头，先前的那群人仍在吵闹着。 ‖ “货物数量不够啊！” ‖ “不对，我家买下的不是这些！” ‖ ►“真是的，到底要人怎么办！” ‖ “见鬼！ 谁能派船到阿提夫去通知一下！” ‖ 衣着打扮看起来都颇有地位的男人们，纷纷叫喊起来。
4_5	狼与白色的猎犬	4	5	0	见鬼！ 谁能派船到阿提夫去通知一下！	“货物数量不够啊！” ‖ “不对，我家买下的不是这些！” ‖ “真是的，到底要人怎么办！” ‖ ►“见鬼！ 谁能派船到阿提夫去通知一下！” ‖ 衣着打扮看起来都颇有地位的男人们，纷纷叫喊起来。 ‖ 堆起来的货物，每一件都被打开检查过了。
4_9	狼与白色的猎犬	4	9	0	这种事简直是奇怪！ 难道说，是搬货的时候出了什么差错？	衣着打扮看起来都颇有地位的男人们，纷纷叫喊起来。 ‖ 堆起来的货物，每一件都被打开检查过了。 ‖ 从远处看，里面似乎全是小麦粉。 ‖ ►“这种事简直是奇怪！ 难道说，是搬货的时候出了什么差错？” ‖ 有人将视线转向船员打扮的人。以河运为业的水手们中有不少都是讲究迷信又胆量不小的人，但在如此气势汹汹的人群面前，他们也不得不老实下来。 ‖ “怎、怎么可能！ 我们家干这行多少年了，谁不知道！”
4_11	狼与白色的猎犬	4	11	0	怎、怎么可能！ 我们家干这行多少年了，谁不知道！	从远处看，里面似乎全是小麦粉。 ‖ “这种事简直是奇怪！ 难道说，是搬货的时候出了什么差错？” ‖ 有人将视线转向船员打扮的人。以河运为业的水手们中有不少都是讲究迷信又胆量不小的人，但在如此气势汹汹的人群面前，他们也不得不老实下来。 ‖ ►“怎、怎么可能！ 我们家干这行多少年了，谁不知道！” ‖ “唔……也、也对……抱歉，不该怀疑你。” ‖ 看起来，这群人主要是温泉旅店的主人们。
4_12	狼与白色的猎犬	4	12	0	唔……也、也对……抱歉，不该怀疑你。	“这种事简直是奇怪！ 难道说，是搬货的时候出了什么差错？” ‖ 有人将视线转向船员打扮的人。以河运为业的水手们中有不少都是讲究迷信又胆量不小的人，但在如此气势汹汹的人群面前，他们也不得不老实下来。 ‖ “怎、怎么可能！ 我们家干这行多少年了，谁不知道！” ‖ ►“唔……也、也对……抱歉，不该怀疑你。” ‖ 看起来，这群人主要是温泉旅店的主人们。 ‖ 争论的内容，我也大概能想象一二了。
4_15	狼与白色的猎犬	4	15	0	失礼。	“唔……也、也对……抱歉，不该怀疑你。” ‖ 看起来，这群人主要是温泉旅店的主人们。 ‖ 争论的内容，我也大概能想象一二了。 ‖ ►“失礼。” ‖ 搭了一声话，急躁的视线立刻汇聚过来。 ‖ “干什么，我们现在正忙着呢，一边打搅去。”
4_17	狼与白色的猎犬	4	17	0	干什么，我们现在正忙着呢，一边打搅去。	争论的内容，我也大概能想象一二了。 ‖ “失礼。” ‖ 搭了一声话，急躁的视线立刻汇聚过来。 ‖ ►“干什么，我们现在正忙着呢，一边打搅去。” ‖ 大概是看我的模样怎么都像是来凑热闹的旁观者，有人不耐烦地如此回答道。简直就像是驱赶蚊蝇一样。 ‖ 不过，我有着合情合理的理由。
4_20	狼与白色的猎犬	4	20	0	是狼与香辛料的店主人，罗伦斯先生派我来的。他们接到的小麦粉比买的量少，所以让我来看看是不是有一部分落在了这里。	“干什么，我们现在正忙着呢，一边打搅去。” ‖ 大概是看我的模样怎么都像是来凑热闹的旁观者，有人不耐烦地如此回答道。简直就像是驱赶蚊蝇一样。 ‖ 不过，我有着合情合理的理由。 ‖ ►“是狼与香辛料的店主人，罗伦斯先生派我来的。他们接到的小麦粉比买的量少，所以让我来看看是不是有一部分落在了这里。” ‖ 我刚说完，面前的人们便一齐露出懊恼的模样。 ‖ “该死，这不就是全村了吗！”
4_22	狼与白色的猎犬	4	22	0	该死，这不就是全村了吗！	不过，我有着合情合理的理由。 ‖ “是狼与香辛料的店主人，罗伦斯先生派我来的。他们接到的小麦粉比买的量少，所以让我来看看是不是有一部分落在了这里。” ‖ 我刚说完，面前的人们便一齐露出懊恼的模样。 ‖ ►“该死，这不就是全村了吗！” ‖ 似乎是店主们一起买了货物，结果却受了素行不良的面粉商人蒙骗。 ‖ “唉！ 这样下去可不行！ 我们家要派马出去买面粉！ 谁管他村公所的规定！”
4_24	狼与白色的猎犬	4	24	0	唉！ 这样下去可不行！ 我们家要派马出去买面粉！ 谁管他村公所的规定！	我刚说完，面前的人们便一齐露出懊恼的模样。 ‖ “该死，这不就是全村了吗！” ‖ 似乎是店主们一起买了货物，结果却受了素行不良的面粉商人蒙骗。 ‖ ►“唉！ 这样下去可不行！ 我们家要派马出去买面粉！ 谁管他村公所的规定！” ‖ 有个肥胖的中年男子摘下戴在头上的帽子，紧紧攥着说。 ‖ 立马，周围便传出了惊讶呃声音。
4_27	狼与白色的猎犬	4	27	0	莫里斯先生，这恐怕不好吧，毕竟村里有约在先。	“唉！ 这样下去可不行！ 我们家要派马出去买面粉！ 谁管他村公所的规定！” ‖ 有个肥胖的中年男子摘下戴在头上的帽子，紧紧攥着说。 ‖ 立马，周围便传出了惊讶呃声音。 ‖ ►“莫里斯先生，这恐怕不好吧，毕竟村里有约在先。” ‖ “对啊，就是我们家也和您一样头疼！” ‖ 纽希拉是深山中的村落，而不久之后冬天就要来临。有关小麦的一切大概都要仰赖外部输入。倘若有一家店脱离村子，单独去采买货物，很快所有店家也会效仿，紧接着拉开一场争抢货源的战争。而村子内部的争斗要是被外面的商人察觉，他们势必又要坐地起价，借机提高小麦的价格。
4_28	狼与白色的猎犬	4	28	0	对啊，就是我们家也和您一样头疼！	有个肥胖的中年男子摘下戴在头上的帽子，紧紧攥着说。 ‖ 立马，周围便传出了惊讶呃声音。 ‖ “莫里斯先生，这恐怕不好吧，毕竟村里有约在先。” ‖ ►“对啊，就是我们家也和您一样头疼！” ‖ 纽希拉是深山中的村落，而不久之后冬天就要来临。有关小麦的一切大概都要仰赖外部输入。倘若有一家店脱离村子，单独去采买货物，很快所有店家也会效仿，紧接着拉开一场争抢货源的战争。而村子内部的争斗要是被外面的商人察觉，他们势必又要坐地起价，借机提高小麦的价格。 ‖ 莫里斯看起来一副早就知道了这些的表情，但从他一身高价的服装来看，大概他的店论豪华程度，在这个村子里也名位前列，而资金实力也是同样的。
4_32	狼与白色的猎犬	4	32	0	我们家的货可不是少了一点半点！ 加水和成面团后，本来以为是小麦的，结果全是燕麦！ 那种东西要是拿给客人，我们家就完了！	纽希拉是深山中的村落，而不久之后冬天就要来临。有关小麦的一切大概都要仰赖外部输入。倘若有一家店脱离村子，单独去采买货物，很快所有店家也会效仿，紧接着拉开一场争抢货源的战争。而村子内部的争斗要是被外面的商人察觉，他们势必又要坐地起价，借机提高小麦的价格。 ‖ 莫里斯看起来一副早就知道了这些的表情，但从他一身高价的服装来看，大概他的店论豪华程度，在这个村子里也名位前列，而资金实力也是同样的。 ‖ 紧接着他又一口气说了下去，打断了我的思维。 ‖ ►“我们家的货可不是少了一点半点！ 加水和成面团后，本来以为是小麦的，结果全是燕麦！ 那种东西要是拿给客人，我们家就完了！” ‖ 他攥着帽子挥来挥去，对众人们吼叫道。 ‖ 面包也分为几个等级。完全用小麦做成的最好，其次是加入黑麦的，混入栗粉或豆粉的再次，只用黑麦做成的又低一等，然后是黑麦加入栗粉和豆粉的。燕麦面包在这些之中也是最下等的下等。实际上，因为燕麦面团发不起来，能不能称为面包都是个问题。平常，只有穷苦人家才会把它们煮成粥用来果腹。
4_36	狼与白色的猎犬	4	36	0	可是村里的规则……	他攥着帽子挥来挥去，对众人们吼叫道。 ‖ 面包也分为几个等级。完全用小麦做成的最好，其次是加入黑麦的，混入栗粉或豆粉的再次，只用黑麦做成的又低一等，然后是黑麦加入栗粉和豆粉的。燕麦面包在这些之中也是最下等的下等。实际上，因为燕麦面团发不起来，能不能称为面包都是个问题。平常，只有穷苦人家才会把它们煮成粥用来果腹。 ‖ 在富裕的地区，则只会被当成马的饲料。 ‖ ►“可是村里的规则……” ‖ “其实，要是莫里斯先生打算派人去买的话，我们家也希望让人一同去。” ‖ “喂喂！”
4_37	狼与白色的猎犬	4	37	0	其实，要是莫里斯先生打算派人去买的话，我们家也希望让人一同去。	面包也分为几个等级。完全用小麦做成的最好，其次是加入黑麦的，混入栗粉或豆粉的再次，只用黑麦做成的又低一等，然后是黑麦加入栗粉和豆粉的。燕麦面包在这些之中也是最下等的下等。实际上，因为燕麦面团发不起来，能不能称为面包都是个问题。平常，只有穷苦人家才会把它们煮成粥用来果腹。 ‖ 在富裕的地区，则只会被当成马的饲料。 ‖ “可是村里的规则……” ‖ ►“其实，要是莫里斯先生打算派人去买的话，我们家也希望让人一同去。” ‖ “喂喂！” ‖ “今年的收获季已经结束了。拖得越久，小麦粉就越贵。不早点去买，到最后确实只会吃亏。”
4_38	狼与白色的猎犬	4	38	0	喂喂！	在富裕的地区，则只会被当成马的饲料。 ‖ “可是村里的规则……” ‖ “其实，要是莫里斯先生打算派人去买的话，我们家也希望让人一同去。” ‖ ►“喂喂！” ‖ “今年的收获季已经结束了。拖得越久，小麦粉就越贵。不早点去买，到最后确实只会吃亏。” ‖ “但是连大会也不开就这样，其他的旅店……”
4_39	狼与白色的猎犬	4	39	0	今年的收获季已经结束了。拖得越久，小麦粉就越贵。不早点去买，到最后确实只会吃亏。	“可是村里的规则……” ‖ “其实，要是莫里斯先生打算派人去买的话，我们家也希望让人一同去。” ‖ “喂喂！” ‖ ►“今年的收获季已经结束了。拖得越久，小麦粉就越贵。不早点去买，到最后确实只会吃亏。” ‖ “但是连大会也不开就这样，其他的旅店……” ‖ “那就去开啊，这可是村里的大事！”
